"UniqueIndex","u.r","DOI","Title","Authors","JnlYear","InfantGroup","ExperimentNo","PublicationStatus","NativeLanguage","TestLanguage","Lab","InfantType","minAge","meanAge","maxAge","PropFemales","Included","Excluded","Fussers","NonCriterion","Criterion","exclusionCriteria","MeanAgeMonths","MultipleAgeGroups","MultipleAgeGroupsYO","Words","WdMisAlignMajorStress","Linguistic","NumberSyllables","passages","EdgeAlign","EdgeAlignSimple","FamVoice","FamRegister","FamAffect","maxTrialDurFam","TestVoice","TestRegister","AgeGroupForIndex","Indexical","maxTrialDurTest","nbTrialsTest","Words2Passage","famCriterion","repeatedMeasures","Method","PredictedEffect","OtherNotes","LTFam","SD.LTFam","LTNov","SD.LTNov","correlationFamNov","exact.t","exact.F","p_val_reported","proportionFamPref","formula2use","propIncl","unique","difficulty","correlationFamNov.imputed","LTDif","PooledSD","ES","ESg","ES.SE","ESg.SE","ES.W","ESg.W","p_estim","include"
50,"Amanda","10.1016/j.cognition.2011.07.004","Initial morphological learning in preverbal infants","Marquis and Shi",2012,"2","2","peer-reviewed","Canadian French","native","Shi","standard",337,348,361,0.4375,16,1,1,0,NA,"fussiness",11,0,0,"glYt trId",0,"embedded",1,"*Maman a glutou le magot. (*Mommy has glutou the pile.) *Glutou les grappes est amusant. (*Glutou the grapes is amusing.) *Il a glutou la parcelle. (*He has glutou the parcel.)
*C’est le lot qu’on a glutou. (*It’s the lot that we’ve glutou.) *Bébé va glutou les gondoles. (*Baby will glutou the gondolas.) *Le songe j’ai glutou. (*The dream I’ve glutou.)
*Glutou la coquille! (*Glutou the shell!)
*Maman a tridou les poèmes. (*Mommy has tridou the poems.) *Tridou les verbes est amusant. (*Tridou the verbs is amusing.) *Il a tridou la virgule. (*He has tridou the comma.)
*C’est le feu qu’on a tridou. (*It’s the fire that we’ve tridou.) *Bébé va tridou le graphème. (*Baby will tridou the grapheme.) *La phrase j’ai tridou. (*The sentence I’ve tridou.)
*Tridou le juron! (*Tridou the curseword!)",NA,NA,"female French IDS","IDS",NA,8.5,"same female","IDS",NA,"not.manipulated",16,14,"yes",30,"no","Other","exploratory","",3.8021,1.34939,3.1448,1.19718,0.527,2.11,"",0.026,NA,"means&SD",0.941176470588235,"10.1016/j.cognition.2011.07.004_2",4,0.527,0.6573,1.27555739276992,0.489102230631049,0.489102230631049,0.258071028982833,0.258071028982833,15.0148671207701,15.0148671207701,0.0260328092983556,TRUE
587,"Christina","10.1016/j.cognition.2012.05.008","Influences of lexical tone and pitch on word recognition in bilingual infants","Singh Foong ",2012,"1_11",NA,"peer-reviewed","Mandarin and English","native","Singh","bilingual",325,332,348,0.5,16,1,1,0,0,"fussiness",11,1,2,NA,0,"match",1,NA,NA,NA,"female","IDS","mixed",NA,"female","IDS","o",NA,20,16,"yes",30,"yes","HPP",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"means&SD",0.941176470588235,"10.1016/j.cognition.2012.05.008_1_11",NA,NA,NA,NA,0.452809144610499,0.452809144610499,0.1929549149984,0.1929549149984,28.0725535111363,28.0725535111363,NA,TRUE
587,"Christina","10.1016/j.cognition.2012.05.008","Influences of lexical tone and pitch on word recognition in bilingual infants","Singh Foong ",2012,"1_7.5",NA,"peer-reviewed","Mandarin and English","native","Singh","bilingual",210,221,237,0.5625,16,1,1,0,0,"fussiness",7.5,1,1,NA,0,"match",1,NA,NA,NA,"female","IDS","mixed",NA,"female","IDS","y",NA,20,16,"yes",30,"yes","HPP",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"means&SD",0.941176470588235,"10.1016/j.cognition.2012.05.008_1_7.5",NA,NA,NA,NA,0.513050563395447,0.513050563395447,0.200615433394602,0.200615433394602,25.697260293302,25.697260293302,NA,TRUE
587,"Christina","10.1016/j.cognition.2012.05.008","Influences of lexical tone and pitch on word recognition in bilingual infants","Singh Foong ",2012,"1_9",NA,"peer-reviewed","Mandarin and English","native","Singh","bilingual",255,263,274,0.5625,16,1,1,0,0,"fussiness",9,1,NA,NA,0,"match",1,NA,NA,NA,"female","IDS","mixed",NA,"female","IDS",NA,NA,20,16,"yes",30,"yes","HPP",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"means&SD",0.941176470588235,"10.1016/j.cognition.2012.05.008_1_9",NA,NA,NA,NA,0.935179189264636,0.935179189264636,0.222363560730454,0.222363560730454,20.28420397503,20.28420397503,NA,TRUE
589,"Christina","10.1016/j.jml.2004.04.004","Preference and processing: The role of speech affect in early spoken word recognition","Singh Morgan White",2004,"1_happyTest",NA,"peer-reviewed","American English","native","Singh","standard",221,238,252,0.575,20,7.5,1,0,2,"crying and disconnected cable",7.5,1,1,"{bike hat}{tree pear}",0,"match",1,"His bike had big black wheels. The girl rode her big bike. Her bike could go very fast. The bell on the bike was really loud. The boy had a new red bike. Your bike always stays in the garage. She put on her hat to play in the snow. The hat was soft and warm. Her brother had knitted the hat. The hat was blue and white. She liked how the hat covered her ears. Her friends also liked her hat. The tree was a hundred years old. The tree grew in the man's back yard. He liked to look outside at the tree. Hanging from the tree was a swing. The man's grandchild played in the tree. The leaves on the tree were yellow. The juicy green pear came from the basket. The pear is her favorite fruit. She wanted to eat the biggest pear. The pear in the basket looked very good. Next to the pear was an apple. She ate the whole pear.",63.3333333333,0.333333333333333,"female","IDS",NA,20,"female","between infants half IDS half neutral","y",NA,NA,16,"yes",30,"yes","HPP","exploratory","within participants: split mixed design",NA,NA,7.452,2.29,NA,NA,"word type: F(276)=7.49; test passage affect: F(1 38)=5.83",NA,0.55,"means&SD",0.727272727272727,"10.1016/j.jml.2004.04.004_1_happyTest",NA,NA,NA,NA,0.284059716884671,0.284059716884671,0.183101763219307,0.183101763219307,30.7060071233214,30.7060071233214,NA,TRUE
589,"Christina","10.1016/j.jml.2004.04.004","Preference and processing: The role of speech affect in early spoken word recognition","Singh Morgan White",2004,"1_neutralTest",NA,"peer-reviewed","American English","native","Singh","standard",221,238,252,0.575,20,7.5,1,0,2,"crying and disconnected cable",7.5,1,1,"{bike hat}{tree pear}",0,"match",1,"His bike had big black wheels. The girl rode her big bike. Her bike could go very fast. The bell on the bike was really loud. The boy had a new red bike. Your bike always stays in the garage. She put on her hat to play in the snow. The hat was soft and warm. Her brother had knitted the hat. The hat was blue and white. She liked how the hat covered her ears. Her friends also liked her hat. The tree was a hundred years old. The tree grew in the man's back yard. He liked to look outside at the tree. Hanging from the tree was a swing. The man's grandchild played in the tree. The leaves on the tree were yellow. The juicy green pear came from the basket. The pear is her favorite fruit. She wanted to eat the biggest pear. The pear in the basket looked very good. Next to the pear was an apple. She ate the whole pear.",63.3333333333,0.333333333333333,"female","IDS",NA,20,"female","between infants half IDS half neutral","y",NA,NA,16,"yes",30,"yes","HPP","exploratory","within participants: split mixed design",NA,NA,6.71,1.907,NA,NA,"word type: F(276)=7.49; test passage affect: F(1 38)=5.83",NA,0.425,"means&SD",0.727272727272727,"10.1016/j.jml.2004.04.004_1_neutralTest",NA,NA,NA,NA,-0.131417439426709,-0.131417439426709,0.19856379396719,0.19856379396719,26.4252094845241,26.4252094845241,NA,TRUE
589,"Christina","10.1016/j.jml.2004.04.004","Preference and processing: The role of speech affect in early spoken word recognition","Singh Morgan White",2004,"2_happyTest",NA,"peer-reviewed","American English","native","Singh","standard",301,325,344,0.475,20,3.5,1.5,0,2," crying non-English home environment",10.5,1,2,"{bike hat}{tree pear}",0,"match",1,"His bike had big black wheels. The girl rode her big bike. Her bike could go very fast. The bell on the bike was really loud. The boy had a new red bike. Your bike always stays in the garage. She put on her hat to play in the snow. The hat was soft and warm. Her brother had knitted the hat. The hat was blue and white. She liked how the hat covered her ears. Her friends also liked her hat. The tree was a hundred years old. The tree grew in the man's back yard. He liked to look outside at the tree. Hanging from the tree was a swing. The man's grandchild played in the tree. The leaves on the tree were yellow. The juicy green pear came from the basket. The pear is her favorite fruit. She wanted to eat the biggest pear. The pear in the basket looked very good. Next to the pear was an apple. She ate the whole pear.",63.3333333333,0.333333333333333,"female","IDS",NA,20,"female","between infants half IDS half neutral","o",NA,NA,16,"yes",30,"yes","HPP","exploratory","within participants: split mixed design",NA,NA,7.404,3.249,NA,NA,"word type: F(276)=12.40",NA,0.675,"means&SD",0.851063829787234,"10.1016/j.jml.2004.04.004_2_happyTest",NA,NA,NA,NA,0.238973287917412,0.238973287917412,0.196482667178627,0.196482667178627,32.8358018393463,32.8358018393463,NA,TRUE
589,"Christina","10.1016/j.jml.2004.04.004","Preference and processing: The role of speech affect in early spoken word recognition","Singh Morgan White",2004,"2_neutralTest",NA,"peer-reviewed","American English","native","Singh","standard",301,325,344,0.475,20,3.5,1.5,0,2," crying non-English home environment",10.5,1,2,"{bike hat}{tree pear}",0,"match",1,"His bike had big black wheels. The girl rode her big bike. Her bike could go very fast. The bell on the bike was really loud. The boy had a new red bike. Your bike always stays in the garage. She put on her hat to play in the snow. The hat was soft and warm. Her brother had knitted the hat. The hat was blue and white. She liked how the hat covered her ears. Her friends also liked her hat. The tree was a hundred years old. The tree grew in the man's back yard. He liked to look outside at the tree. Hanging from the tree was a swing. The man's grandchild played in the tree. The leaves on the tree were yellow. The juicy green pear came from the basket. The pear is her favorite fruit. She wanted to eat the biggest pear. The pear in the basket looked very good. Next to the pear was an apple. She ate the whole pear.",63.3333333333,0.333333333333333,"female","IDS",NA,20,"female","between infants half IDS half neutral","o",NA,NA,16,"yes",30,"yes","HPP","exploratory","within participants: split mixed design",NA,NA,6.065,2.029,NA,NA,"word type: F(276)=12.40",NA,0.55,"means&SD",0.851063829787234,"10.1016/j.jml.2004.04.004_2_neutralTest",NA,NA,NA,NA,0.0666606921573816,0.0666606921573816,0.273047641847841,0.273047641847841,13.4874841476279,13.4874841476279,NA,TRUE
589,"Christina","10.1016/j.jml.2004.04.004","Preference and processing: The role of speech affect in early spoken word recognition","Singh Morgan White",2004,"3_10.5","3_10.5","peer-reviewed","American English","native","Singh","standard",304,319,334,0.5625,16,6,0,0,2,"for both age groups collapsed: failure to complete session (7) computer error (1) having two or more trials that constituted outliers (2)",10.5,1,2,"{bike hat}{tree pear}",0,"match",1,"His bike had big black wheels. The girl rode her big bike. Her bike could go very fast. The bell on the bike was really loud. The boy had a new red bike. Your bike always stays in the garage. She put on her hat to play in the snow. The hat was soft and warm. Her brother had knitted the hat. The hat was blue and white. She liked how the hat covered her ears. Her friends also liked her hat. The tree was a hundred years old. The tree grew in the man's back yard. He liked to look outside at the tree. Hanging from the tree was a swing. The man's grandchild played in the tree. The leaves on the tree were yellow. The juicy green pear came from the basket. The pear is her favorite fruit. She wanted to eat the biggest pear. The pear in the basket looked very good. Next to the pear was an apple. She ate the whole pear.",63.3333333333,0.333333333333333,"female","IDS","neutral",20,"female","happy","o","affect",NA,12,"yes",30,"no","HPP","exploratory","",5.926,2.502,7.427,1.285,NA,-2.17,"",NA,NA,"means&SD",0.727272727272727,"10.1016/j.jml.2004.04.004_3_10.5",3,0.595,-1.501,1.9888726706353,-0.71632437165855,-0.71632437165855,0.258186016119678,0.258186016119678,15.0014958922208,15.0014958922208,0.0232383434073257,TRUE
589,"Christina","10.1016/j.jml.2004.04.004","Preference and processing: The role of speech affect in early spoken word recognition","Singh Morgan White",2004,"3_7.5","3_7.5","peer-reviewed","American English","native","Singh","standard",224,231,239,0.3125,16,4,0,0,2,"for both age groups collapsed: failure to complete session (7) computer error (1) having two or more trials that constituted outliers (2)",7.5,1,1,"{bike hat}{tree pear}",0,"match",1,"His bike had big black wheels. The girl rode her big bike. Her bike could go very fast. The bell on the bike was really loud. The boy had a new red bike. Your bike always stays in the garage. She put on her hat to play in the snow. The hat was soft and warm. Her brother had knitted the hat. The hat was blue and white. She liked how the hat covered her ears. Her friends also liked her hat. The tree was a hundred years old. The tree grew in the man's back yard. He liked to look outside at the tree. Hanging from the tree was a swing. The man's grandchild played in the tree. The leaves on the tree were yellow. The juicy green pear came from the basket. The pear is her favorite fruit. She wanted to eat the biggest pear. The pear in the basket looked very good. Next to the pear was an apple. She ate the whole pear.",63.3333333333,0.333333333333333,"female","IDS","neutral",20,"female","happy","y","affect",NA,12,"yes",30,"no","HPP","nonsignificant","",8.483,3.483,8.736,2.627,NA,-0.23,"",NA,NA,"means&SD",0.8,"10.1016/j.jml.2004.04.004_3_7.5",3,0.887,-0.253,3.08483532785787,-0.0778438936599868,-0.0778438936599868,0.11964265436344,0.11964265436344,69.8598937462429,69.8598937462429,0.410599427481075,TRUE
39,"Christina","10.1016/j.jml.2004.07.002","Phonological phrase boundaries constrain lexical access II. Infant data","Gout Christophe Morgan",2004,"1","1","peer-reviewed","American English","native",NA,"standard",304.2,318.2,334.2,NA,18,3,0,0,2,"technical problems restlessness",10,1,1,"paper beacon",0,"reparse",2,"Paper / Pay-Per: The outstanding pay persuades him to go to France.The scandalous paper sways him to tell the truth. My friend says that smaller pay perpetuates unhappiness.The girl found the meager paper petulant and annoying. The wealthy tycoon with all the pay pursued his rivals.The young man who often reads the paper sued the lady. The girl with piles of pay perfumed the smelly house.The burning piles of paper fumed through every room. After he was promoted his increased pay permuted into that of his bosses.Although he was conservative his revised paper muted the reply of his colleagues. The abrupt increase in pay pertained to his fine work.The quite sudden rise in paper tainted her good mood. Beacon / Bee-Con: The plastic decorative bee contained the sparkling necklace.The very large and ugly beacon tainted the beautiful skyline. We saw the yellow bee constrained with the weight of its load.The person with the beacon strained to transmit the message. The girl watched the little bee controlling all the rose pollen.The fisherman saw the beacon rolling in the foggy bay. The color of the bee confounded the new beekeeper.The owner of the beacon founded the association. She was surprised to discover the bumble bee confused about flowers.It was amusing to see the overheated beacon fusing to the ice. The vicious bee confronted all the angry crowd.The striped beacon fronted on the rocky shore.

",0,0,"female ","IDS",NA,NA,"female","IDS",NA,"not.manipulated",NA,12,"yes",30,"no","HPP","significant","pooledSD here is the SD of the difference score",7.01,NA,7.01,NA,NA,0.5,"",0.5,0.4444444444,"tValue",0.857142857142857,"10.1016/j.jml.2004.07.002_1",4,0.5,NA,NA,0.112574213920246,0.112574213920246,0.236447842124958,0.236447842124958,17.8866615834912,17.8866615834912,0.311742603282856,TRUE
39,"Christina","10.1016/j.jml.2004.07.002","Phonological phrase boundaries constrain lexical access II. Infant data","Gout Christophe Morgan",2004,"2","2","peer-reviewed","American English","native",NA,"standard",389,403.46,421.46,NA,18,5,0,0,2,"technical problem drowsiness restlessness",13,1,2,"paper beacon",0,"reparse",2,"as above",0,0,"female ","IDS",NA,NA,"female","IDS",NA,"not.manipulated",NA,12,"yes",30,"no","HPP","significant","pooledSD here is the SD of the difference score",7.99,NA,6.46,NA,NA,2.9,"",0.009,0.8333333333,"tValue",0.782608695652174,"10.1016/j.jml.2004.07.002_2",4,0.852,NA,NA,0.355232565357831,0.355232565357831,0.141243502848676,0.141243502848676,50.1259989743008,50.1259989743008,0.00498128625864548,TRUE
946,"Amanda","10.1016/j.jml.2005.10.004","Early segmentation of fluent speech by infants acquiring French: Emerging evidence for crosslinguistic differences","Nazzi Iakimova Bertoncini Fredonie Alcantara",2006,"1_12","1_12","peer-reviewed","Parisian French","native","Nazzi","standard",343.4418,368.082,373.2534,0.6875,16,6,3,2,1.5,"1 orientation time < 1.5 s > 2 SD off for diff in orientation times fussing/crying",12,1,NA,"putois skunk toucan (in French and English) bandeau headband guidon handlebar",0,"match",2,"Un putois a encore essaye Ì de fuir. Il voulait voir mon putois du zoo. Mais il nâ€™a trouve Ì que le vieux putois. Ce putois nâ€™e Ìtait pas tre`s content. Elle pensait au joli putois. Alors le grand putois sâ€™est e Ìnerve Ì.",NA,0.333333333333333,"female","IDS",NA,20,"same","IDS",NA,"not.manipulated",12.5,16,"yes",40,"no","HPP","exploratory","",6.28,1.77,6.43,1.58,NA,NA,"0.5",0.5,0.5,"means&SD",0.727272727272727,"10.1016/j.jml.2005.10.004_1_12",3,0.441,-0.149999999999999,1.6776918668218,-0.084862354149479,-0.084862354149479,0.264764141451393,0.264764141451393,14.2653249386027,14.2653249386027,NA,TRUE
946,"Amanda","10.1016/j.jml.2005.10.004","Early segmentation of fluent speech by infants acquiring French: Emerging evidence for crosslinguistic differences","Nazzi Iakimova Bertoncini Fredonie Alcantara",2006,"1_16","1_16","peer-reviewed","Parisian French","native","Nazzi","standard",487.0242,491.8914,495.5418,0.3125,16,10,5,5,1.5,"1 orientation time < 1.5 s > 2 SD off for diff in orientation times fussing/crying",16,1,2,"putois skunk toucan (in French and English) bandeau headband guidon handlebar",0,"match",2,"Un putois a encore essaye Ì de fuir. Il voulait voir mon putois du zoo. Mais il nâ€™a trouve Ì que le vieux putois. Ce putois nâ€™e Ìtait pas tre`s content. Elle pensait au joli putois. Alors le grand putois sâ€™est e Ìnerve Ì.",NA,0.333333333333333,"female","IDS",NA,20,"same","IDS",NA,"not.manipulated",12.5,16,"yes",40,"no","HPP","exploratory","",7.25,1.73,6.02,1.93,NA,NA,"6.45",0.024,0.6875,"means&SD",0.615384615384615,"10.1016/j.jml.2005.10.004_1_16",3,0.598,1.23,1.83273020382161,0.637004630951277,0.637004630951277,0.250859453918759,0.250859453918759,15.8905546008792,15.8905546008792,NA,TRUE
946,"Amanda","10.1016/j.jml.2005.10.004","Early segmentation of fluent speech by infants acquiring French: Emerging evidence for crosslinguistic differences","Nazzi Iakimova Bertoncini Fredonie Alcantara",2006,"1_8","1_8","peer-reviewed","Parisian French","native","Nazzi","standard",220.545,246.402,275.6052,0.375,16,10,4,6,1.5,"1 orientation time < 1.5 s > 2 SD off for diff in orientation times fussing/crying",8,1,1,"putois skunk toucan (in French and English) bandeau headband guidon handlebar",0,"match",2,"Un putois a encore essaye Ì de fuir. Il voulait voir mon putois du zoo. Mais il nâ€™a trouve Ì que le vieux putois. Ce putois nâ€™e Ìtait pas tre`s content. Elle pensait au joli putois. Alors le grand putois sâ€™est e Ìnerve Ì.",NA,0.333333333333333,"female","IDS",NA,20,"same","IDS",NA,"not.manipulated",12.5,16,"yes",40,"no","HPP","exploratory","",7.52,1.88,7.4,1.34,NA,NA,"0.5",0.5,0.4375,"means&SD",0.615384615384615,"10.1016/j.jml.2005.10.004_1_8",3,0.805,0.119999999999999,1.63248277173145,0.0697699890357445,0.0697699890357445,0.156611367260854,0.156611367260854,40.7711947229607,40.7711947229607,NA,TRUE
946,"Amanda","10.1016/j.jml.2005.10.004","Early segmentation of fluent speech by infants acquiring French: Emerging evidence for crosslinguistic differences","Nazzi Iakimova Bertoncini Fredonie Alcantara",2006,"2_12","2_12","peer-reviewed","Parisian French","native","Nazzi","standard",366.2568,370.2114,395.46,0.3125,16,7,5,2,1.5,"1 orientation time < 1.5 s > 2 SD off for diff in orientation times fussing/crying",12,1,NA,"Final syllables of target words: twa kam do don (produced in isolation as words)",0,"embedded",1,"Mon guidon est original. Il est plus re Ìsistant quâ€™un vieux guidon. La selle et ce guidon me plaisent beaucoup. Ce joli guidon doit eË†tre repeint. Il faut quâ€™un guidon soit bien fixe Ì. Elle aurait voulu un grand guidon.",NA,0.333333333333333,"female","IDS",NA,20,"same","IDS",NA,"not.manipulated",12.5,16,"yes",40,"no","HPP","significant","",6.96,1.93,6.13,1.55,NA,NA,"8.52",0.011,0.6875,"means&SD",0.695652173913043,"10.1016/j.jml.2005.10.004_2_12",4,0.71,0.83,1.75034282356343,0.450081320964118,0.450081320964118,0.206350217733772,0.206350217733772,23.4849768850093,23.4849768850093,NA,TRUE
946,"Amanda","10.1016/j.jml.2005.10.004","Early segmentation of fluent speech by infants acquiring French: Emerging evidence for crosslinguistic differences","Nazzi Iakimova Bertoncini Fredonie Alcantara",2006,"2_16","2_16","peer-reviewed","Parisian French","native","Nazzi","standard",486.72,490.9788,494.6292,0.375,16,10,7,3,1.5,"1 orientation time < 1.5 s > 2 SD off for diff in orientation times fussing/crying",16,1,2,"Final syllables of target words: twa kam do don (produced in isolation as words)",0,"embedded",1,"Mon guidon est original. Il est plus re Ìsistant quâ€™un vieux guidon. La selle et ce guidon me plaisent beaucoup. Ce joli guidon doit eË†tre repeint. Il faut quâ€™un guidon soit bien fixe Ì. Elle aurait voulu un grand guidon.",NA,0.333333333333333,"female","IDS",NA,20,"same","IDS",NA,"not.manipulated",12.5,16,"yes",40,"no","HPP","exploratory","",5.63,1.79,5.57,1.63,NA,NA,"0.5",0.5,0.5625,"means&SD",0.615384615384615,"10.1016/j.jml.2005.10.004_2_16",4,0.658,0.0599999999999996,1.71187032219149,0.0332672117765718,0.0332672117765718,0.206844348739833,0.206844348739833,23.3729042648921,23.3729042648921,NA,TRUE
946,"Amanda","10.1016/j.jml.2005.10.004","Early segmentation of fluent speech by infants acquiring French: Emerging evidence for crosslinguistic differences","Nazzi Iakimova Bertoncini Fredonie Alcantara",2006,"2_8","2_8","peer-reviewed","Parisian French","native","Nazzi","standard",219.3282,248.5314,251.8776,0.5625,16,11,7,4,1.5,"1 orientation time < 1.5 s > 2 SD off for diff in orientation times fussing/crying",8,1,1,"Final syllables of target words: twa kam do don (produced in isolation as words)",0,"embedded",1,"Mon guidon est original. Il est plus re Ìsistant quâ€™un vieux guidon. La selle et ce guidon me plaisent beaucoup. Ce joli guidon doit eË†tre repeint. Il faut quâ€™un guidon soit bien fixe Ì. Elle aurait voulu un grand guidon.",NA,0.333333333333333,"female","IDS",NA,20,"same","IDS",NA,"not.manipulated",12.5,16,"yes",40,"no","HPP","exploratory","",7.44,1.29,7.63,1.39,NA,NA,"0.5",0.5,0.4375,"means&SD",0.592592592592593,"10.1016/j.jml.2005.10.004_2_8",4,0.34,-0.19,1.34093251135171,-0.13448774007952,-0.13448774007952,0.288210369794774,0.288210369794774,12.0387333353159,12.0387333353159,NA,TRUE
946,"Amanda","10.1016/j.jml.2005.10.004","Early segmentation of fluent speech by infants acquiring French: Emerging evidence for crosslinguistic differences","Nazzi Iakimova Bertoncini Fredonie Alcantara",2006,"3","3","peer-reviewed","Parisian French","native","Nazzi","standard",365.04,370.5156,397.5894,0.625,16,10,7,3,1.5,"1 orientation time < 1.5 s > 2 SD off for diff in orientation times fussing/crying",12,0,0,"Initial syllables of target words:  py tu ban gi produced in isolation (as words)",0,"embedded",1,"Un toucan mangeait des grains de ble Ì. Elle aimait beaucoup le vieux toucan. Il trouvait mon toucan des plus beaux. Le tre`s joli toucan        e Ì tait        ce Ì le` bre.        Ce        toucan        savait        bien        chanter.        Il        est devenu un si grand toucan.",NA,0.333333333333333,"female","IDS",NA,20,"same","IDS",NA,"not.manipulated",12.5,16,"yes",40,"no","HPP","exploratory","",8.24,2.36,7.95,1.99,NA,NA,"0.5",0.5,0.5625,"means&SD",0.615384615384615,"10.1016/j.jml.2005.10.004_3",4,0.835,0.29,2.18285363687078,0.126098347886817,0.126098347886817,0.145333753105974,0.145333753105974,47.3442261280394,47.3442261280394,NA,TRUE
946,"Amanda","10.1016/j.jml.2005.10.004","Early segmentation of fluent speech by infants acquiring French: Emerging evidence for crosslinguistic differences","Nazzi Iakimova Bertoncini Fredonie Alcantara",2006,"4","4","peer-reviewed","Parisian French","native","Nazzi","standard",335.5326,370.2114,398.502,0.75,16,6,1,5,1.5,"1 orientation time < 1.5 s > 2 SD off for diff in orientation times fussing/crying",12,0,0,"Initial syllables of target words:  py tu ban gi *spliced out* of bisyllabic words",0,"embedded",1,"Mon bandeau se plie tre`s facilement. Elle veut un joli bandeau de cette sorte. Il faudrait jeter le vieux bandeau. Tu sais que ce bandeau me manque beaucoup. Il ne trouve pas de grand bandeau. Un bandeau est toujours a` la mode.",NA,0.333333333333333,"female","IDS",NA,20,"same","IDS",NA,"not.manipulated",12.5,16,"yes",40,"no","HPP","exploratory","",7.03,1.72,6.05,1.48,NA,NA,"7.63",0.015,0.75,"means&SD",0.727272727272727,"10.1016/j.jml.2005.10.004_4",4,0.596,0.98,1.60449368961053,0.579727734392781,0.579727734392781,0.24698711036865,0.24698711036865,16.3927351317826,16.3927351317826,NA,TRUE
3,"Christina","10.1016/S0010-0285(02)00507-8","Lexical viability constraints on speech segmentation by infants","Johnson Jusczyk Cutler Norris",2003,"1",NA,"peer-reviewed","American English","native","Jusczyk","standard",350,364,387,0.5625,32,2.5,0,0.5,3,"crying parental interference not meeting criterion of listening at least 3s during test",12,0,0,"{lop rush}{rack win}",0,"embedded",1,NA,NA,NA,"female","IDS",NA,16.62,"same","IDS",NA,"not.manipulated",NA,12,NA,30,"yes","HPP","exploratory",NA,NA,NA,NA,NA,NA,NA,"",NA,0.65625,"tValue",0.927536231884058,"10.1016/S0010-0285(02)00507-8_1",4,NA,NA,NA,0.186124671650788,0.186124671650788,0.107746033697106,0.107746033697106,86.9459005071241,86.9459005071241,NA,TRUE
3,"Christina","10.1016/S0010-0285(02)00507-8","Lexical viability constraints on speech segmentation by infants","Johnson Jusczyk Cutler Norris",2003,"2",NA,"peer-reviewed","American English","native","Jusczyk","standard",351,365,380,0.625,32,4.5,0,1,3,"crying parental interference not meeting criterion of listening at least 3s during test",12,0,0,"{dull fill}{moss tan}",0,"embedded",1,NA,NA,NA,"female","IDS",NA,16.46,"same","IDS",NA,"not.manipulated",NA,12,NA,30,"yes","HPP",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0.625,"tValue",0.876712328767123,"10.1016/S0010-0285(02)00507-8_2",4,NA,NA,NA,0.207926312604406,0.207926312604406,0.133648128575787,0.133648128575787,66.5473143951524,66.5473143951524,NA,TRUE
3,"Christina","10.1016/S0010-0285(02)00507-8","Lexical viability constraints on speech segmentation by infants","Johnson Jusczyk Cutler Norris",2003,"3",NA,"peer-reviewed","American English","native","Jusczyk","standard",353,366,383,0.5,40,1.5,0,0.5,3,"crying not meeting criterion of listening at least 3s during test",12,0,0,"{lay rise}{low rest}",0,"embedded",1,NA,0,0,"female","IDS",NA,16.22,"same","IDS",NA,"not.manipulated",NA,12,"yes",30,"yes","HPP",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0.6,"tValue",0.963855421686747,"10.1016/S0010-0285(02)00507-8_3",4,NA,NA,NA,0.153342264350992,0.153342264350992,0.112103205652555,0.112103205652555,99.2818797383366,99.2818797383366,NA,TRUE
3,"Christina","10.1016/S0010-0285(02)00507-8","Lexical viability constraints on speech segmentation by infants","Johnson Jusczyk Cutler Norris",2003,"4",NA,"peer-reviewed","American English","native","Jusczyk","standard",355,369,381,0.55,40,2.5,0,0.5,3,"crying parental interference not meeting criterion of listening at least 3s during test",12,0,0,"{well may}{win rye}",0,"embedded",1,NA,NA,0,"female","IDS",NA,15.94,"same","IDS",NA,"not.manipulated",NA,12,"yes",30,"yes","HPP",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0.6,"tValue",0.941176470588235,"10.1016/S0010-0285(02)00507-8_4",4,NA,NA,NA,0.48885157621374,0.48885157621374,0.183623843265781,0.183623843265781,36.3138552455386,36.3138552455386,NA,TRUE
64,"Amanda","10.1017/S0305000907008215","Boundary alignment enables 11-month-olds to segment vowel initial words from speech","Seidl and Johnson",2008,"1",NA,"peer-reviewed","American English","native","Seidl","standard",316.2,336.62,349.62,0.45,40,1,1,0,0,"fussiness",11,0,0,"ash eeb eff or igg",0,"match",1,NA,NA,NA,"female Eng IDS","IDS",NA,45,"same female","IDS",NA,"not.manipulated",15,12,"no",45,"yes","HPP",NA,"",NA,NA,NA,NA,NA,NA,NA,0.04,0.675,"means&SD",0.975609756097561,"10.1017/S0305000907008215_1",NA,NA,NA,NA,0.278300717853983,0.278300717853983,0.138754178393354,0.138754178393354,52.0146247070276,52.0146247070276,NA,TRUE
